Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setLocalPath",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setNoCache",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setNoCompress",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setPassword",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setProjectPath",,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,,,0,,,,7,,,1,4,7,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,1.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setSosCmd",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setSosHome",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setSosServerPath",,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,0,,,,3,,,1,1,8,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setUsername",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setVerbose",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOS.setVssServerPath",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin",1,1,1,1,17,0,7,9,1,2,2,0,,0,0,,,,4,0,4,80,0,0,1,3,,80,,,,7,,,,31,,,5,19,42,,,,,,,16,23,5,,,18,,,,,,,,3,3,3,1,,4,1,,0,0,1.35,6,6,6,4
Protected Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin.buildCmdLine",,,,,,,,,,,,,,,,,,,,,,,,,,,6,43,,,,3,,,,20,,,1,16,20,,,,10,4,1,13,16,1,,,15,,,3,3,3,1,1,,,,,0,,1,0,,,1.00,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin.setComment",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin.setFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin.setRecursive",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckout",1,1,1,1,18,1,7,9,1,2,2,0,,0,0,,,,3,0,3,79,0,0,1,2,,64,,,,6,,,,24,,,4,15,34,,,,,,,13,18,4,,,14,,,,,,,,2,2,2,1,,4,1,,0,0,1.42,4,4,4,3
Protected Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckout.buildCmdLine",,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,,,,3,,,,16,,,1,13,17,,,,9,2,0,11,13,1,,,12,,,2,2,2,1,1,,,,,0,,1,0,,,1.06,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckout.setFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSCheckout.setRecursive",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Interface,"org.apache.tools.ant.taskdefs.optional.sos.SOSCmd",0,0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,26,0,0,0,0,0,0,,61,,,,1,,,,28,,,27,26,32,,,,,,,26,27,27,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1.14,0,0,0,0
Public Class,"org.apache.tools.ant.taskdefs.optional.sos.SOSGet",1,1,1,1,16,0,7,8,1,2,2,0,,0,0,,,,5,0,5,81,0,0,1,4,,95,,,,8,,,,38,,,6,23,49,,,,,,,19,28,6,,,22,,,,,,,,4,4,4,1,,4,2,,0,0,1.29,8,8,8,5
Protected Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSGet.buildCmdLine",,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,,,,3,,,,24,,,1,19,20,,,,11,4,1,15,19,1,,,18,,,4,4,4,1,1,,,,,0,,2,0,,,0.83,4,4,4,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSGet.setFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSGet.setLabel",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSGet.setRecursive",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSGet.setVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.sos.SOSLabel",1,1,1,1,14,1,6,7,1,3,3,0,,0,0,,,,4,0,4,80,0,0,1,3,,69,,,,8,,,,28,,,5,16,33,,,,,,,14,21,5,,,16,,,,,,,,3,3,3,1,,4,1,,0,0,1.18,6,6,6,4
Protected Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSLabel.buildCmdLine",,,,,,,,,,,,,,,,,,,,,,,,,,,5,32,,,,4,,,,17,,,1,13,11,,,,11,4,1,11,14,1,,,13,,,3,3,3,1,0,,,,,0,,1,0,,,0.65,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSLabel.setComment",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSLabel.setLabel",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,1,1,7,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sos.SOSLabel.setVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Package,"org.apache.tools.ant.taskdefs.optional.sound",1,1,1,1,11,0,6,4,,,,,3,0,0,,2,,25,11,25,,0,3,0,22,,441,,,,56,,,,208,,,78,111,177,,,,,,,101,147,77,,,70,,,,,,,,7,7,7,4,,,4,,,,0.85,46,46,48,30
Public Class,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer",2,2,2,1,12,0,7,4,3,2,2,0,,0,0,,,,14,6,14,14,0,3,0,11,,208,,,,26,,,,107,,,29,66,75,,,,,,,43,69,27,,,42,,,,,,,,7,7,7,4,,1,3,,85,85,0.70,28,28,30,19
Public Constructor,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.AntSoundPlayer",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,2,,,1,0,1,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.addBuildFailedSound",,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,5,,,1,3,8,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1.60,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.addBuildSuccessfulSound",,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,5,,,1,3,8,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1.60,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.buildFinished",,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,0,,,,7,,,1,4,7,,,,3,3,0,2,5,1,,,4,,,3,3,5,1,1,,,,,0,,1,0,,,1.00,3,3,5,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.buildStarted",,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,2,,,1,0,4,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.messageLogged",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,2,,,1,0,6,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.play",,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,,,,6,,,,36,,,6,30,3,,,,14,18,1,18,23,5,,,18,,,7,7,7,4,10,,,,,6,,2,6,,,0.08,7,7,7,4
Private Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.playClip",,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,2,,,,18,,,3,12,0,,,,6,6,1,6,10,2,,,8,,,5,5,5,3,3,,,,,3,,3,3,,,0.00,5,5,5,3
Private Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.playClip",,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,0,,,,8,,,1,5,1,,,,3,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.13,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.targetFinished",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,2,,,1,0,6,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.targetStarted",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,2,,,1,0,5,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2.50,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.taskFinished",,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,2,,,1,0,6,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.taskStarted",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,2,,,1,0,5,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,2.50,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer.update",,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,0,,,,6,,,2,3,5,,,,4,2,0,2,4,2,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.83,2,2,2,1
Public Class,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask",1,1,1,1,9,1,5,3,1,3,3,0,,0,0,,,,5,2,5,44,0,0,0,5,,163,,,,18,,,,78,,,26,45,67,,,,,,,35,55,27,,,28,,,,,,,,3,3,3,1,,3,1,,60,60,0.86,7,7,7,5
Public Class,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert",1,1,1,1,12,0,6,5,1,3,3,0,,0,0,,,,6,3,6,6,0,0,0,6,,87,,,,6,,,,46,,,17,27,35,,,,,,,23,35,18,,,17,,,,,,,,6,6,6,1,,1,4,,66,66,0.76,11,11,11,6
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.getDuration",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.getLoops",,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.getSource",,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,,,,0,,,,26,,,8,19,8,,,,12,8,1,15,21,9,,,12,,,6,6,6,1,1,,,,,0,,4,0,,,0.31,6,6,6,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.setDuration",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.setLoops",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert.setSource",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.SoundTask",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,2,,,1,0,1,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.createFail",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,4,,,1,2,4,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.createSuccess",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,4,,,1,2,4,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.execute",,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,,,,5,,,,16,,,2,12,3,,,,9,4,1,6,9,2,,,7,,,3,3,3,1,2,,,,,0,,1,0,,,0.19,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.optional.sound.SoundTask.init",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,2,,,1,0,3,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Package,"org.apache.tools.ant.taskdefs.optional.splash",1,1,2,1,12,0,8,2,,,,,2,0,5,,2,,27,13,27,,0,1,3,23,,469,,,,64,,,,293,,,104,170,112,,,,,,,161,215,101,,,114,,,,,,,,18,18,23,1,,,4,,,,0.38,52,52,58,27
Class,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen",1,1,1,1,7,0,6,0,3,1,1,0,,0,3,,,,16,4,16,16,0,0,3,13,,140,,,,25,,,,113,,,37,64,2,,,,,,,58,83,35,,,48,,,,,,,,4,4,5,1,,2,3,,84,34,0.02,24,24,25,16
Public Constructor,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.SplashScreen",,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.SplashScreen",,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.SplashScreen",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.SplashScreen",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.actionPerformed",,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,0,,,,10,,,1,6,0,,,,3,3,0,3,6,1,,,5,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.buildFinished",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.buildStarted",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.hasProgressPattern",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.init",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.init",,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,,,,8,,,,36,,,9,29,0,,,,17,8,1,26,30,8,,,22,,,4,4,4,1,1,,,,,0,,1,0,,,0.00,4,4,4,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.messageLogged",,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,,,,1,,,,15,,,5,10,2,,,,9,4,1,6,10,5,,,5,,,4,4,5,1,1,,,,,0,,3,0,,,0.13,4,4,5,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.setText",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.targetFinished",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.targetStarted",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.taskFinished",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.taskStarted",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask",2,2,3,1,20,1,12,6,1,5,5,0,,0,2,,,,11,9,11,50,0,1,0,10,,256,,,,31,,,,149,,,36,106,76,,,,,,,72,101,35,,,66,,,,,,,,18,18,23,1,,3,4,,82,82,0.51,28,28,33,11
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.execute",,,,,,,,,,,,,,,,,,,,,,,,,,,17,133,,,,16,,,,104,,,14,83,13,,,,35,2448,3,51,69,13,,,56,,,18,18,23,1,9,,,,,0,,4,0,,,0.13,18,18,23,1
Private Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.logHeadless",,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,1,3,0,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.setDisplayText",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.setImageURL",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.setPassword",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.setPort",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.setProgressRegExp",,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,3,,,1,1,9,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.setProxy",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.optional.splash.SplashTask.setShowduration",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
